time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00124242,2.515000e+01,-4.965252e+00,8.743465e-01,2.991424e-01,6.595003e-01,6.311994e-01,0.031242,11.2473
0.00127273,2.515000e+01,-4.965916e+00,8.743465e-01,2.993174e-01,6.595455e-01,6.315253e-01,0.032005,11.5217
0.00130303,2.515000e+01,-4.966559e+00,8.743465e-01,2.993641e-01,6.602653e-01,6.309354e-01,0.032767,11.7960
0.00133333,2.515000e+01,-4.967166e+00,8.743465e-01,2.989388e-01,6.609382e-01,6.293977e-01,0.033529,12.0703
0.00136364,2.515000e+01,-4.967760e+00,8.743465e-01,2.986756e-01,6.607507e-01,6.290219e-01,0.034291,12.3447
0.00139394,2.515000e+01,-4.968347e+00,8.743465e-01,2.983448e-01,6.602621e-01,6.287901e-01,0.035053,12.6190
0.00142424,2.515000e+01,-4.968920e+00,8.743465e-01,2.982552e-01,6.605622e-01,6.283157e-01,0.035815,12.8933
0.00145455,2.515000e+01,-4.969483e+00,8.743465e-01,2.983561e-01,6.609345e-01,6.281742e-01,0.036577,13.1677
0.00148485,2.515000e+01,-4.970033e+00,8.743465e-01,2.981824e-01,6.610614e-01,6.276881e-01,0.037339,13.4420
0.00151515,2.515000e+01,-4.970554e+00,8.743465e-01,2.976765e-01,6.615984e-01,6.261146e-01,0.038101,13.7162
0.00154545,2.515000e+01,-4.971072e+00,8.743465e-01,2.975043e-01,6.613188e-01,6.260166e-01,0.038863,13.9905
0.00157576,2.515000e+01,-4.971595e+00,8.743465e-01,2.971975e-01,6.602985e-01,6.263379e-01,0.039625,14.2649
0.00160606,2.515000e+01,-4.972125e+00,8.743465e-01,2.970436e-01,6.595561e-01,6.267182e-01,0.040387,14.5392
0.00163636,2.515000e+01,-4.972638e+00,8.743465e-01,2.968229e-01,6.599257e-01,6.259015e-01,0.041149,14.8135
0.00166667,2.515000e+01,-4.973102e+00,8.743465e-01,2.960371e-01,6.610345e-01,6.231976e-01,0.041911,15.0879
0.00169697,2.515000e+01,-4.973552e+00,8.743465e-01,2.960067e-01,6.615758e-01,6.226239e-01,0.042673,15.3622
0.00172727,2.515000e+01,-4.974008e+00,8.743465e-01,2.959330e-01,6.611756e-01,6.228456e-01,0.043435,15.6365
0.00175758,2.515000e+01,-4.974461e+00,8.743465e-01,2.958038e-01,6.610445e-01,6.226971e-01,0.044197,15.9109
0.00178788,2.515000e+01,-4.974927e+00,8.743465e-01,2.961126e-01,6.610614e-01,6.233315e-01,0.044959,16.1852
0.00181818,2.515000e+01,-4.975396e+00,8.743465e-01,2.960221e-01,6.606839e-01,6.234968e-01,0.045721,16.4595
0.00184848,2.515000e+01,-4.975844e+00,8.743465e-01,2.956225e-01,6.610414e-01,6.223181e-01,0.046483,16.7338
0.00187879,2.515000e+01,-4.976273e+00,8.743465e-01,2.953214e-01,6.616290e-01,6.211322e-01,0.047245,17.0082
0.00190909,2.515000e+01,-4.976691e+00,8.743465e-01,2.948975e-01,6.615189e-01,6.203437e-01,0.048007,17.2825
0.00193939,2.515000e+01,-4.977109e+00,8.743465e-01,2.946995e-01,6.612546e-01,6.201749e-01,0.048769,17.5568
0.0019697,2.515000e+01,-4.977524e+00,8.743465e-01,2.944331e-01,6.608413e-01,6.200020e-01,0.049531,17.8312
0.002,2.515000e+01,-4.977907e+00,8.743465e-01,2.937227e-01,6.612156e-01,6.181560e-01,0.050293,18.1055
