time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00124242,2.515000e+01,-4.962507e+00,8.743465e-01,2.988221e-01,6.251980e-01,6.651183e-01,0.031242,11.2473
0.00127273,2.515000e+01,-4.963217e+00,8.743465e-01,2.991775e-01,6.257340e-01,6.653391e-01,0.032005,11.5217
0.00130303,2.515000e+01,-4.963912e+00,8.743465e-01,2.994687e-01,6.265875e-01,6.650795e-01,0.032767,11.7960
0.00133333,2.515000e+01,-4.964581e+00,8.743465e-01,2.995795e-01,6.276763e-01,6.641714e-01,0.033529,12.0703
0.00136364,2.515000e+01,-4.965229e+00,8.743465e-01,2.993220e-01,6.277495e-01,6.635232e-01,0.034291,12.3447
0.00139394,2.515000e+01,-4.965866e+00,8.743465e-01,2.991168e-01,6.274921e-01,6.633402e-01,0.035053,12.6190
0.00142424,2.515000e+01,-4.966486e+00,8.743465e-01,2.991501e-01,6.281644e-01,6.627040e-01,0.035815,12.8933
0.00145455,2.515000e+01,-4.967093e+00,8.743465e-01,2.992376e-01,6.286156e-01,6.624221e-01,0.036577,13.1677
0.00148485,2.515000e+01,-4.967694e+00,8.743465e-01,2.994600e-01,6.290558e-01,6.624502e-01,0.037339,13.4420
0.00151515,2.515000e+01,-4.968262e+00,8.743465e-01,2.990165e-01,6.297819e-01,6.607068e-01,0.038101,13.7162
0.00154545,2.515000e+01,-4.968825e+00,8.743465e-01,2.989622e-01,6.296097e-01,6.607671e-01,0.038863,13.9905
0.00157576,2.515000e+01,-4.969395e+00,8.743465e-01,2.988711e-01,6.288763e-01,6.613364e-01,0.039625,14.2649
0.00160606,2.515000e+01,-4.969972e+00,8.743465e-01,2.988326e-01,6.280581e-01,6.621126e-01,0.040387,14.5392
0.00163636,2.515000e+01,-4.970528e+00,8.743465e-01,2.986329e-01,6.286220e-01,6.610768e-01,0.041149,14.8135
0.00166667,2.515000e+01,-4.971046e+00,8.743465e-01,2.981367e-01,6.295913e-01,6.589619e-01,0.041911,15.0879
0.00169697,2.515000e+01,-4.971547e+00,8.743465e-01,2.982569e-01,6.303989e-01,6.583834e-01,0.042673,15.3622
0.00172727,2.515000e+01,-4.972050e+00,8.743465e-01,2.983408e-01,6.302720e-01,6.587012e-01,0.043435,15.6365
0.00175758,2.515000e+01,-4.972544e+00,8.743465e-01,2.981423e-01,6.302436e-01,6.582926e-01,0.044197,15.9109
0.00178788,2.515000e+01,-4.973048e+00,8.743465e-01,2.985225e-01,6.303731e-01,6.589962e-01,0.044959,16.1852
0.00181818,2.515000e+01,-4.973562e+00,8.743465e-01,2.987346e-01,6.300514e-01,6.598014e-01,0.045721,16.4595
0.00184848,2.515000e+01,-4.974060e+00,8.743465e-01,2.986103e-01,6.304853e-01,6.590731e-01,0.046483,16.7338
0.00187879,2.515000e+01,-4.974532e+00,8.743465e-01,2.982512e-01,6.310844e-01,6.576558e-01,0.047245,17.0082
0.00190909,2.515000e+01,-4.974992e+00,8.743465e-01,2.978835e-01,6.309992e-01,6.569331e-01,0.048007,17.2825
0.00193939,2.515000e+01,-4.975441e+00,8.743465e-01,2.976624e-01,6.309607e-01,6.564859e-01,0.048769,17.5568
0.0019697,2.515000e+01,-4.975894e+00,8.743465e-01,2.975286e-01,6.304221e-01,6.567516e-01,0.049531,17.8312
0.002,2.515000e+01,-4.976321e+00,8.743465e-01,2.970743e-01,6.307696e-01,6.553878e-01,0.050293,18.1055
0.0020303,2.515000e+01,-4.976736e+00,8.743465e-01,2.971498e-01,6.315931e-01,6.546992e-01,0.051055,18.3798
0.00206061,2.515000e+01,-4.977152e+00,8.743465e-01,2.972047e-01,6.315288e-01,6.548869e-01,0.051817,18.6542
