time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
252,2.51500000e+01,-5.09933839e+00,8.743465e-01,2.213266e-01,5.195115e-01,5.928463e-01,,
253,2.51500000e+01,-5.09934382e+00,8.743465e-01,2.213020e-01,5.194922e-01,5.928026e-01,,
254,2.51500000e+01,-5.09934668e+00,8.743465e-01,2.212873e-01,5.194764e-01,5.927812e-01,,
255,2.51500000e+01,-5.09934410e+00,8.743465e-01,2.213014e-01,5.194879e-01,5.928058e-01,,
256,2.51500000e+01,-5.09933757e+00,8.743465e-01,2.213255e-01,5.195102e-01,5.928448e-01,,
257,2.51500000e+01,-5.09934141e+00,8.743465e-01,2.213233e-01,5.195073e-01,5.928423e-01,,
258,2.51500000e+01,-5.09934473e+00,8.743465e-01,2.213037e-01,5.194855e-01,5.928147e-01,,
259,2.51500000e+01,-5.09934249e+00,8.743465e-01,2.212950e-01,5.194765e-01,5.928016e-01,,
260,2.51500000e+01,-5.09933808e+00,8.743465e-01,2.213137e-01,5.194981e-01,5.928271e-01,,
261,2.51500000e+01,-5.09933708e+00,8.743465e-01,2.213262e-01,5.195134e-01,5.928432e-01,,
262,2.51500000e+01,-5.09934334e+00,8.743465e-01,2.213129e-01,5.195038e-01,5.928184e-01,,
263,2.51500000e+01,-5.09934830e+00,8.743465e-01,2.212913e-01,5.194788e-01,5.927890e-01,,
264,2.51500000e+01,-5.09934564e+00,8.743465e-01,2.212976e-01,5.194775e-01,5.928073e-01,,
265,2.51500000e+01,-5.09933826e+00,8.743465e-01,2.213250e-01,5.195027e-01,5.928521e-01,,
266,2.51500000e+01,-5.09934177e+00,8.743465e-01,2.213278e-01,5.195114e-01,5.928497e-01,,
267,2.51500000e+01,-5.09934754e+00,8.743465e-01,2.213009e-01,5.194899e-01,5.928021e-01,,
268,2.51500000e+01,-5.09934923e+00,8.743465e-01,2.212866e-01,5.194745e-01,5.927814e-01,,
269,2.51500000e+01,-5.09934551e+00,8.743465e-01,2.213012e-01,5.194871e-01,5.928062e-01,,
270,2.51500000e+01,-5.09934026e+00,8.743465e-01,2.213223e-01,5.195081e-01,5.928387e-01,,
271,2.51500000e+01,-5.09934532e+00,8.743465e-01,2.213163e-01,5.195024e-01,5.928292e-01,,
272,2.51500000e+01,-5.09934792e+00,8.743465e-01,2.212998e-01,5.194805e-01,5.928100e-01,,
273,2.51500000e+01,-5.09934485e+00,8.743465e-01,2.212958e-01,5.194738e-01,5.928067e-01,,
274,2.51500000e+01,-5.09933810e+00,8.743465e-01,2.213139e-01,5.194946e-01,5.928316e-01,,
275,2.51500000e+01,-5.09933998e+00,8.743465e-01,2.213240e-01,5.195094e-01,5.928419e-01,,
276,2.51500000e+01,-5.09934539e+00,8.743465e-01,2.213085e-01,5.194972e-01,5.928141e-01,,
277,2.51500000e+01,-5.09934871e+00,8.743465e-01,2.212887e-01,5.194729e-01,5.927890e-01,,
278,2.51500000e+01,-5.09934533e+00,8.743465e-01,2.212981e-01,5.194760e-01,5.928106e-01,,
279,2.51500000e+01,-5.09933733e+00,8.743465e-01,2.213266e-01,5.195003e-01,5.928590e-01,,
280,2.51500000e+01,-5.09934054e+00,8.743465e-01,2.213282e-01,5.195056e-01,5.928574e-01,,
281,2.51500000e+01,-5.09934539e+00,8.743465e-01,2.213015e-01,5.194841e-01,5.928103e-01,,
282,2.51500000e+01,-5.09934569e+00,8.743465e-01,2.212881e-01,5.194709e-01,5.927896e-01,,
283,2.51500000e+01,-5.09934257e+00,8.743465e-01,2.213046e-01,5.194867e-01,5.928158e-01,,
284,2.51500000e+01,-5.09933936e+00,8.743465e-01,2.213231e-01,5.195074e-01,5.928416e-01,,
285,2.51500000e+01,-5.09934706e+00,8.743465e-01,2.213193e-01,5.195064e-01,5.928326e-01,,
286,2.51500000e+01,-5.09935028e+00,8.743465e-01,2.212972e-01,5.194786e-01,5.928052e-01,,
287,2.51500000e+01,-5.09934786e+00,8.743465e-01,2.212980e-01,5.194748e-01,5.928116e-01,,
288,2.51500000e+01,-5.09934025e+00,8.743465e-01,2.213165e-01,5.194955e-01,5.928375e-01,,
289,2.51500000e+01,-5.09934268e+00,8.743465e-01,2.213240e-01,5.195096e-01,5.928416e-01,,
290,2.51500000e+01,-5.09934809e+00,8.743465e-01,2.213019e-01,5.194915e-01,5.928030e-01,,
291,2.51500000e+01,-5.09935206e+00,8.743465e-01,2.212858e-01,5.194747e-01,5.927791e-01,,
292,2.51500000e+01,-5.09934898e+00,8.743465e-01,2.212977e-01,5.194825e-01,5.928020e-01,,
293,2.51500000e+01,-5.09934305e+00,8.743465e-01,2.213247e-01,5.195066e-01,5.928470e-01,,
294,2.51500000e+01,-5.09934613e+00,8.743465e-01,2.213255e-01,5.195082e-01,5.928471e-01,,
295,2.51500000e+01,-5.09934949e+00,8.743465e-01,2.213018e-01,5.194860e-01,5.928090e-01,,
296,2.51500000e+01,-5.09934822e+00,8.743465e-01,2.212894e-01,5.194745e-01,5.927890e-01,,
297,2.51500000e+01,-5.09934288e+00,8.743465e-01,2.213072e-01,5.194919e-01,5.928168e-01,,
298,2.51500000e+01,-5.09933995e+00,8.743465e-01,2.213246e-01,5.195122e-01,5.928402e-01,,
299,2.51500000e+01,-5.09934746e+00,8.743465e-01,2.213168e-01,5.195075e-01,5.928247e-01,,
300,2.51500000e+01,-5.09935111e+00,8.743465e-01,2.212955e-01,5.194810e-01,5.927978e-01,,
301,2.51500000e+01,-5.09934786e+00,8.743465e-01,2.213023e-01,5.194807e-01,5.928163e-01,,
302,2.51500000e+01,-5.09933899e+00,8.743465e-01,2.213210e-01,5.194997e-01,5.928449e-01,,
303,2.51500000e+01,-5.09934152e+00,8.743465e-01,2.213256e-01,5.195114e-01,5.928437e-01,,
304,2.51500000e+01,-5.09934667e+00,8.743465e-01,2.213016e-01,5.194921e-01,5.928014e-01,,
305,2.51500000e+01,-5.09934927e+00,8.743465e-01,2.212863e-01,5.194757e-01,5.927792e-01,,
306,2.51500000e+01,-5.09934634e+00,8.743465e-01,2.213000e-01,5.194863e-01,5.928040e-01,,
307,2.51500000e+01,-5.09933882e+00,8.743465e-01,2.213252e-01,5.195086e-01,5.928460e-01,,
308,2.51500000e+01,-5.09934154e+00,8.743465e-01,2.213237e-01,5.195060e-01,5.928450e-01,,
309,2.51500000e+01,-5.09934413e+00,8.743465e-01,2.213034e-01,5.194837e-01,5.928160e-01,,
310,2.51500000e+01,-5.09934149e+00,8.743465e-01,2.212939e-01,5.194741e-01,5.928013e-01,,
311,2.51500000e+01,-5.09933534e+00,8.743465e-01,2.213107e-01,5.194926e-01,5.928254e-01,,
312,2.51500000e+01,-5.09933416e+00,8.743465e-01,2.213264e-01,5.195117e-01,5.928455e-01,,
313,2.51500000e+01,-5.09934186e+00,8.743465e-01,2.213141e-01,5.195031e-01,5.928225e-01,,
314,2.51500000e+01,-5.09934657e+00,8.743465e-01,2.212918e-01,5.194771e-01,5.927924e-01,,
315,2.51500000e+01,-5.09934340e+00,8.743465e-01,2.212967e-01,5.194743e-01,5.928087e-01,,
316,2.51500000e+01,-5.09933639e+00,8.743465e-01,2.213237e-01,5.194998e-01,5.928519e-01,,
317,2.51500000e+01,-5.09934062e+00,8.743465e-01,2.213266e-01,5.195096e-01,5.928485e-01,,
318,2.51500000e+01,-5.09934722e+00,8.743465e-01,2.213000e-01,5.194885e-01,5.928012e-01,,
319,2.51500000e+01,-5.09934991e+00,8.743465e-01,2.212853e-01,5.194729e-01,5.927799e-01,,
320,2.51500000e+01,-5.09934689e+00,8.743465e-01,2.212994e-01,5.194851e-01,5.928035e-01,,
321,2.51500000e+01,-5.09934179e+00,8.743465e-01,2.213208e-01,5.195064e-01,5.928366e-01,,
322,2.51500000e+01,-5.09934707e+00,8.743465e-01,2.213161e-01,5.195016e-01,5.928296e-01,,
323,2.51500000e+01,-5.09935002e+00,8.743465e-01,2.212991e-01,5.194798e-01,5.928090e-01,,
324,2.51500000e+01,-5.09934684e+00,8.743465e-01,2.212942e-01,5.194724e-01,5.928044e-01,,
325,2.51500000e+01,-5.09934076e+00,8.743465e-01,2.213125e-01,5.194935e-01,5.928293e-01,,
326,2.51500000e+01,-5.09934004e+00,8.743465e-01,2.213241e-01,5.195084e-01,5.928431e-01,,
327,2.51500000e+01,-5.09934523e+00,8.743465e-01,2.213093e-01,5.194970e-01,5.928166e-01,,
328,2.51500000e+01,-5.09934920e+00,8.743465e-01,2.212897e-01,5.194726e-01,5.927919e-01,,
329,2.51500000e+01,-5.09934594e+00,8.743465e-01,2.212986e-01,5.194750e-01,5.928129e-01,,
330,2.51500000e+01,-5.09933745e+00,8.743465e-01,2.213273e-01,5.194999e-01,5.928614e-01,,
331,2.51500000e+01,-5.09934056e+00,8.743465e-01,2.213293e-01,5.195066e-01,5.928593e-01,,
332,2.51500000e+01,-5.09934586e+00,8.743465e-01,2.213024e-01,5.194855e-01,5.928112e-01,,
333,2.51500000e+01,-5.09934670e+00,8.743465e-01,2.212892e-01,5.194722e-01,5.927911e-01,,
334,2.51500000e+01,-5.09934413e+00,8.743465e-01,2.213054e-01,5.194879e-01,5.928165e-01,,
335,2.51500000e+01,-5.09934085e+00,8.743465e-01,2.213247e-01,5.195093e-01,5.928439e-01,,
336,2.51500000e+01,-5.09934819e+00,8.743465e-01,2.213226e-01,5.195091e-01,5.928385e-01,,
337,2.51500000e+01,-5.09935069e+00,8.743465e-01,2.213001e-01,5.194808e-01,5.928104e-01,,
338,2.51500000e+01,-5.09934776e+00,8.743465e-01,2.212999e-01,5.194762e-01,5.928151e-01,,
339,2.51500000e+01,-5.09933985e+00,8.743465e-01,2.213187e-01,5.194973e-01,5.928415e-01,,
340,2.51500000e+01,-5.09934190e+00,8.743465e-01,2.213268e-01,5.195118e-01,5.928466e-01,,
341,2.51500000e+01,-5.09934712e+00,8.743465e-01,2.213049e-01,5.194940e-01,5.928081e-01,,
342,2.51500000e+01,-5.09935126e+00,8.743465e-01,2.212888e-01,5.194769e-01,5.927845e-01,,
343,2.51500000e+01,-5.09934804e+00,8.743465e-01,2.212997e-01,5.194836e-01,5.928062e-01,,
344,2.51500000e+01,-5.09934164e+00,8.743465e-01,2.213268e-01,5.195076e-01,5.928514e-01,,
345,2.51500000e+01,-5.09934509e+00,8.743465e-01,2.213275e-01,5.195102e-01,5.928501e-01,,
346,2.51500000e+01,-5.09934944e+00,8.743465e-01,2.213023e-01,5.194881e-01,5.928079e-01,,
347,2.51500000e+01,-5.09934906e+00,8.743465e-01,2.212892e-01,5.194759e-01,5.927868e-01,,
348,2.51500000e+01,-5.09934463e+00,8.743465e-01,2.213064e-01,5.194926e-01,5.928138e-01,,
349,2.51500000e+01,-5.09934181e+00,8.743465e-01,2.213236e-01,5.195126e-01,5.928370e-01,,
350,2.51500000e+01,-5.09934967e+00,8.743465e-01,2.213165e-01,5.195089e-01,5.928224e-01,,
351,2.51500000e+01,-5.09935354e+00,8.743465e-01,2.212950e-01,5.194818e-01,5.927956e-01,,
352,2.51500000e+01,-5.09935039e+00,8.743465e-01,2.213000e-01,5.194798e-01,5.928113e-01,,
353,2.51500000e+01,-5.09934127e+00,8.743465e-01,2.213187e-01,5.194984e-01,5.928402e-01,,
354,2.51500000e+01,-5.09934328e+00,8.743465e-01,2.213242e-01,5.195104e-01,5.928412e-01,,
355,2.51500000e+01,-5.09934777e+00,8.743465e-01,2.213009e-01,5.194907e-01,5.928013e-01,,
356,2.51500000e+01,-5.09934999e+00,8.743465e-01,2.212856e-01,5.194736e-01,5.927796e-01,,
357,2.51500000e+01,-5.09934598e+00,8.743465e-01,2.213002e-01,5.194828e-01,5.928085e-01,,
358,2.51500000e+01,-5.09933987e+00,8.743465e-01,2.213252e-01,5.195055e-01,5.928494e-01,,
359,2.51500000e+01,-5.09934240e+00,8.743465e-01,2.213245e-01,5.195037e-01,5.928498e-01,,
360,2.51500000e+01,-5.09934508e+00,8.743465e-01,2.213027e-01,5.194812e-01,5.928169e-01,,
361,2.51500000e+01,-5.09934290e+00,8.743465e-01,2.212914e-01,5.194710e-01,5.927982e-01,,
362,2.51500000e+01,-5.09933703e+00,8.743465e-01,2.213081e-01,5.194891e-01,5.928222e-01,,
363,2.51500000e+01,-5.09933580e+00,8.743465e-01,2.213240e-01,5.195085e-01,5.928429e-01,,
364,2.51500000e+01,-5.09934353e+00,8.743465e-01,2.213131e-01,5.195009e-01,5.928222e-01,,
365,2.51500000e+01,-5.09934774e+00,8.743465e-01,2.212911e-01,5.194748e-01,5.927932e-01,,
366,2.51500000e+01,-5.09934344e+00,8.743465e-01,2.212951e-01,5.194708e-01,5.928083e-01,,
367,2.51500000e+01,-5.09933598e+00,8.743465e-01,2.213222e-01,5.194967e-01,5.928514e-01,,
368,2.51500000e+01,-5.09933953e+00,8.743465e-01,2.213262e-01,5.195075e-01,5.928499e-01,,
369,2.51500000e+01,-5.09934548e+00,8.743465e-01,2.213002e-01,5.194871e-01,5.928034e-01,,
370,2.51500000e+01,-5.09934792e+00,8.743465e-01,2.212854e-01,5.194714e-01,5.927818e-01,,
371,2.51500000e+01,-5.09934476e+00,8.743465e-01,2.212993e-01,5.194835e-01,5.928051e-01,,
372,2.51500000e+01,-5.09933924e+00,8.743465e-01,2.213217e-01,5.195057e-01,5.928399e-01,,
373,2.51500000e+01,-5.09934446e+00,8.743465e-01,2.213186e-01,5.195022e-01,5.928354e-01,,
374,2.51500000e+01,-5.09934802e+00,8.743465e-01,2.213007e-01,5.194809e-01,5.928119e-01,,
375,2.51500000e+01,-5.09934559e+00,8.743465e-01,2.212942e-01,5.194734e-01,5.928030e-01,,
376,2.51500000e+01,-5.09934053e+00,8.743465e-01,2.213127e-01,5.194951e-01,5.928277e-01,,
377,2.51500000e+01,-5.09934008e+00,8.743465e-01,2.213249e-01,5.195107e-01,5.928427e-01,,
378,2.51500000e+01,-5.09934609e+00,8.743465e-01,2.213108e-01,5.195006e-01,5.928165e-01,,
379,2.51500000e+01,-5.09935103e+00,8.743465e-01,2.212903e-01,5.194765e-01,5.927890e-01,,
380,2.51500000e+01,-5.09934853e+00,8.743465e-01,2.212983e-01,5.194779e-01,5.928089e-01,,
381,2.51500000e+01,-5.09934061e+00,8.743465e-01,2.213265e-01,5.195031e-01,5.928557e-01,,
382,2.51500000e+01,-5.09934391e+00,8.743465e-01,2.213289e-01,5.195107e-01,5.928534e-01,,
383,2.51500000e+01,-5.09934940e+00,8.743465e-01,2.213021e-01,5.194896e-01,5.928056e-01,,
384,2.51500000e+01,-5.09935018e+00,8.743465e-01,2.212891e-01,5.194754e-01,5.927871e-01,,
385,2.51500000e+01,-5.09934729e+00,8.743465e-01,2.213049e-01,5.194902e-01,5.928126e-01,,
386,2.51500000e+01,-5.09934302e+00,8.743465e-01,2.213251e-01,5.195113e-01,5.928425e-01,,
387,2.51500000e+01,-5.09934686e+00,8.743465e-01,2.213172e-01,5.195039e-01,5.928300e-01,,
388,2.51500000e+01,-5.09934877e+00,8.743465e-01,2.213020e-01,5.194826e-01,5.928135e-01,,
389,2.51500000e+01,-5.09934560e+00,8.743465e-01,2.213010e-01,5.194780e-01,5.928162e-01,,
390,2.51500000e+01,-5.09933803e+00,8.743465e-01,2.213190e-01,5.194985e-01,5.928407e-01,,
391,2.51500000e+01,-5.09934001e+00,8.743465e-01,2.213273e-01,5.195125e-01,5.928470e-01,,
392,2.51500000e+01,-5.09934525e+00,8.743465e-01,2.213054e-01,5.194942e-01,5.928093e-01,,
393,2.51500000e+01,-5.09934948e+00,8.743465e-01,2.212894e-01,5.194765e-01,5.927867e-01,,
394,2.51500000e+01,-5.09934606e+00,8.743465e-01,2.212997e-01,5.194818e-01,5.928080e-01,,
395,2.51500000e+01,-5.09933894e+00,8.743465e-01,2.213266e-01,5.195054e-01,5.928534e-01,,
396,2.51500000e+01,-5.09934238e+00,8.743465e-01,2.213273e-01,5.195086e-01,5.928514e-01,,
397,2.51500000e+01,-5.09934712e+00,8.743465e-01,2.213013e-01,5.194864e-01,5.928072e-01,,
398,2.51500000e+01,-5.09934728e+00,8.743465e-01,2.212879e-01,5.194736e-01,5.927860e-01,,
399,2.51500000e+01,-5.09934340e+00,8.743465e-01,2.213047e-01,5.194897e-01,5.928125e-01,,
400,2.51500000e+01,-5.09934039e+00,8.743465e-01,2.213219e-01,5.195097e-01,5.928359e-01,,
401,2.51500000e+01,-5.09934837e+00,8.743465e-01,2.213157e-01,5.195067e-01,5.928225e-01,,
402,2.51500000e+01,-5.09935222e+00,8.743465e-01,2.212944e-01,5.194793e-01,5.927969e-01,,
403,2.51500000e+01,-5.09934928e+00,8.743465e-01,2.212981e-01,5.194765e-01,5.928101e-01,,
404,2.51500000e+01,-5.09934027e+00,8.743465e-01,2.213170e-01,5.194954e-01,5.928389e-01,,
405,2.51500000e+01,-5.09934219e+00,8.743465e-01,2.213233e-01,5.195079e-01,5.928416e-01,,
406,2.51500000e+01,-5.09934677e+00,8.743465e-01,2.213007e-01,5.194887e-01,5.928029e-01,,
407,2.51500000e+01,-5.09934938e+00,8.743465e-01,2.212852e-01,5.194717e-01,5.927808e-01,,
408,2.51500000e+01,-5.09934576e+00,8.743465e-01,2.212988e-01,5.194804e-01,5.928075e-01,,
409,2.51500000e+01,-5.09933983e+00,8.743465e-01,2.213246e-01,5.195038e-01,5.928497e-01,,
410,2.51500000e+01,-5.09934256e+00,8.743465e-01,2.213243e-01,5.195032e-01,5.928498e-01,,
411,2.51500000e+01,-5.09934578e+00,8.743465e-01,2.213016e-01,5.194810e-01,5.928142e-01,,
412,2.51500000e+01,-5.09934441e+00,8.743465e-01,2.212899e-01,5.194707e-01,5.927947e-01,,
413,2.51500000e+01,-5.09933916e+00,8.743465e-01,2.213072e-01,5.194889e-01,5.928201e-01,,
414,2.51500000e+01,-5.09933764e+00,8.743465e-01,2.213236e-01,5.195088e-01,5.928414e-01,,
415,2.51500000e+01,-5.09934537e+00,8.743465e-01,2.213140e-01,5.195023e-01,5.928231e-01,,
416,2.51500000e+01,-5.09934931e+00,8.743465e-01,2.212927e-01,5.194764e-01,5.927956e-01,,
417,2.51500000e+01,-5.09934439e+00,8.743465e-01,2.212958e-01,5.194715e-01,5.928095e-01,,
418,2.51500000e+01,-5.09933677e+00,8.743465e-01,2.213229e-01,5.194979e-01,5.928519e-01,,
419,2.51500000e+01,-5.09934010e+00,8.743465e-01,2.213274e-01,5.195099e-01,5.928503e-01,,
420,2.51500000e+01,-5.09934589e+00,8.743465e-01,2.213017e-01,5.194899e-01,5.928043e-01,,
421,2.51500000e+01,-5.09934869e+00,8.743465e-01,2.212869e-01,5.194742e-01,5.927827e-01,,
422,2.51500000e+01,-5.09934587e+00,8.743465e-01,2.213008e-01,5.194859e-01,5.928063e-01,,
423,2.51500000e+01,-5.09933988e+00,8.743465e-01,2.213239e-01,5.195083e-01,5.928427e-01,,
424,2.51500000e+01,-5.09934456e+00,8.743465e-01,2.213213e-01,5.195053e-01,5.928391e-01,,
425,2.51500000e+01,-5.09934832e+00,8.743465e-01,2.213024e-01,5.194840e-01,5.928130e-01,,
426,2.51500000e+01,-5.09934634e+00,8.743465e-01,2.212945e-01,5.194759e-01,5.928010e-01,,
427,2.51500000e+01,-5.09934181e+00,8.743465e-01,2.213131e-01,5.194976e-01,5.928261e-01,,
428,2.51500000e+01,-5.09934124e+00,8.743465e-01,2.213254e-01,5.195130e-01,5.928415e-01,,
429,2.51500000e+01,-5.09934745e+00,8.743465e-01,2.213117e-01,5.195032e-01,5.928158e-01,,
430,2.51500000e+01,-5.09935233e+00,8.743465e-01,2.212905e-01,5.194787e-01,5.927871e-01,,
431,2.51500000e+01,-5.09934968e+00,8.743465e-01,2.212977e-01,5.194787e-01,5.928063e-01,,
432,2.51500000e+01,-5.09934183e+00,8.743465e-01,2.213256e-01,5.195038e-01,5.928525e-01,,
433,2.51500000e+01,-5.09934479e+00,8.743465e-01,2.213285e-01,5.195119e-01,5.928510e-01,,
434,2.51500000e+01,-5.09935003e+00,8.743465e-01,2.213017e-01,5.194905e-01,5.928037e-01,,
435,2.51500000e+01,-5.09935053e+00,8.743465e-01,2.212886e-01,5.194754e-01,5.927858e-01,,
436,2.51500000e+01,-5.09934750e+00,8.743465e-01,2.213039e-01,5.194893e-01,5.928110e-01,,
437,2.51500000e+01,-5.09934280e+00,8.743465e-01,2.213245e-01,5.195105e-01,5.928419e-01,,
438,2.51500000e+01,-5.09934637e+00,8.743465e-01,2.213179e-01,5.195037e-01,5.928319e-01,,
439,2.51500000e+01,-5.09934802e+00,8.743465e-01,2.213017e-01,5.194819e-01,5.928136e-01,,
440,2.51500000e+01,-5.09934484e+00,8.743465e-01,2.212988e-01,5.194760e-01,5.928124e-01,,
441,2.51500000e+01,-5.09933777e+00,8.743465e-01,2.213168e-01,5.194967e-01,5.928369e-01,,
442,2.51500000e+01,-5.09933950e+00,8.743465e-01,2.213260e-01,5.195109e-01,5.928455e-01,,
443,2.51500000e+01,-5.09934470e+00,8.743465e-01,2.213042e-01,5.194928e-01,5.928077e-01,,
444,2.51500000e+01,-5.09934911e+00,8.743465e-01,2.212885e-01,5.194749e-01,5.927860e-01,,
445,2.51500000e+01,-5.09934538e+00,8.743465e-01,2.212987e-01,5.194792e-01,5.928085e-01,,
446,2.51500000e+01,-5.09933731e+00,8.743465e-01,2.213261e-01,5.195026e-01,5.928553e-01,,
447,2.51500000e+01,-5.09934008e+00,8.743465e-01,2.213275e-01,5.195065e-01,5.928543e-01,,
448,2.51500000e+01,-5.09934428e+00,8.743465e-01,2.213014e-01,5.194842e-01,5.928100e-01,,
449,2.51500000e+01,-5.09934426e+00,8.743465e-01,2.212878e-01,5.194710e-01,5.927887e-01,,
450,2.51500000e+01,-5.09934034e+00,8.743465e-01,2.213047e-01,5.194869e-01,5.928157e-01,,
451,2.51500000e+01,-5.09933705e+00,8.743465e-01,2.213228e-01,5.195073e-01,5.928409e-01,,
452,2.51500000e+01,-5.09934509e+00,8.743465e-01,2.213179e-01,5.195054e-01,5.928300e-01,,
453,2.51500000e+01,-5.09934903e+00,8.743465e-01,2.212962e-01,5.194778e-01,5.928033e-01,,
454,2.51500000e+01,-5.09934675e+00,8.743465e-01,2.212980e-01,5.194744e-01,5.928121e-01,,
455,2.51500000e+01,-5.09933914e+00,8.743465e-01,2.213162e-01,5.194944e-01,5.928380e-01,,
456,2.51500000e+01,-5.09934193e+00,8.743465e-01,2.213231e-01,5.195079e-01,5.928411e-01,,
457,2.51500000e+01,-5.09934753e+00,8.743465e-01,2.213008e-01,5.194894e-01,5.928025e-01,,
458,2.51500000e+01,-5.09935149e+00,8.743465e-01,2.212849e-01,5.194727e-01,5.927790e-01,,
459,2.51500000e+01,-5.09934854e+00,8.743465e-01,2.212973e-01,5.194809e-01,5.928027e-01,,
460,2.51500000e+01,-5.09934287e+00,8.743465e-01,2.213236e-01,5.195049e-01,5.928460e-01,,
461,2.51500000e+01,-5.09934602e+00,8.743465e-01,2.213242e-01,5.195058e-01,5.928464e-01,,
462,2.51500000e+01,-5.09934943e+00,8.743465e-01,2.213012e-01,5.194839e-01,5.928097e-01,,
463,2.51500000e+01,-5.09934812e+00,8.743465e-01,2.212892e-01,5.194730e-01,5.927902e-01,,
464,2.51500000e+01,-5.09934272e+00,8.743465e-01,2.213071e-01,5.194910e-01,5.928175e-01,,
465,2.51500000e+01,-5.09934014e+00,8.743465e-01,2.213243e-01,5.195112e-01,5.928405e-01,,
466,2.51500000e+01,-5.09934746e+00,8.743465e-01,2.213162e-01,5.195060e-01,5.928247e-01,,
467,2.51500000e+01,-5.09935085e+00,8.743465e-01,2.212950e-01,5.194798e-01,5.927980e-01,,
468,2.51500000e+01,-5.09934751e+00,8.743465e-01,2.213032e-01,5.194806e-01,5.928190e-01,,
469,2.51500000e+01,-5.09933853e+00,8.743465e-01,2.213225e-01,5.194997e-01,5.928487e-01,,
470,2.51500000e+01,-5.09934106e+00,8.743465e-01,2.213266e-01,5.195113e-01,5.928466e-01,,
471,2.51500000e+01,-5.09934631e+00,8.743465e-01,2.213021e-01,5.194919e-01,5.928031e-01,,
472,2.51500000e+01,-5.09934900e+00,8.743465e-01,2.212873e-01,5.194761e-01,5.927816e-01,,
473,2.51500000e+01,-5.09934627e+00,8.743465e-01,2.213013e-01,5.194874e-01,5.928062e-01,,
474,2.51500000e+01,-5.09933947e+00,8.743465e-01,2.213256e-01,5.195098e-01,5.928456e-01,,
475,2.51500000e+01,-5.09934301e+00,8.743465e-01,2.213235e-01,5.195069e-01,5.928434e-01,,
476,2.51500000e+01,-5.09934606e+00,8.743465e-01,2.213038e-01,5.194849e-01,5.928157e-01,,
477,2.51500000e+01,-5.09934355e+00,8.743465e-01,2.212951e-01,5.194758e-01,5.928027e-01,,
478,2.51500000e+01,-5.09933899e+00,8.743465e-01,2.213138e-01,5.194974e-01,5.928282e-01,,
479,2.51500000e+01,-5.09933779e+00,8.743465e-01,2.213264e-01,5.195127e-01,5.928446e-01,,
480,2.51500000e+01,-5.09934396e+00,8.743465e-01,2.213132e-01,5.195032e-01,5.928201e-01,,
481,2.51500000e+01,-5.09934887e+00,8.743465e-01,2.212916e-01,5.194781e-01,5.927906e-01,,
482,2.51500000e+01,-5.09934616e+00,8.743465e-01,2.212977e-01,5.194767e-01,5.928086e-01,,
483,2.51500000e+01,-5.09933885e+00,8.743465e-01,2.213250e-01,5.195019e-01,5.928530e-01,,
484,2.51500000e+01,-5.09934252e+00,8.743465e-01,2.213277e-01,5.195107e-01,5.928502e-01,,
485,2.51500000e+01,-5.09934845e+00,8.743465e-01,2.213008e-01,5.194893e-01,5.928026e-01,,
486,2.51500000e+01,-5.09935031e+00,8.743465e-01,2.212864e-01,5.194739e-01,5.927818e-01,,
487,2.51500000e+01,-5.09934675e+00,8.743465e-01,2.213010e-01,5.194864e-01,5.928063e-01,,
488,2.51500000e+01,-5.09934155e+00,8.743465e-01,2.213221e-01,5.195074e-01,5.928388e-01,,
489,2.51500000e+01,-5.09934668e+00,8.743465e-01,2.213162e-01,5.195019e-01,5.928296e-01,,
490,2.51500000e+01,-5.09934934e+00,8.743465e-01,2.212997e-01,5.194800e-01,5.928103e-01,,
491,2.51500000e+01,-5.09934628e+00,8.743465e-01,2.212956e-01,5.194732e-01,5.928069e-01,,
492,2.51500000e+01,-5.09933954e+00,8.743465e-01,2.213138e-01,5.194941e-01,5.928320e-01,,
493,2.51500000e+01,-5.09934133e+00,8.743465e-01,2.213241e-01,5.195089e-01,5.928427e-01,,
494,2.51500000e+01,-5.09934671e+00,8.743465e-01,2.213087e-01,5.194968e-01,5.928151e-01,,
495,2.51500000e+01,-5.09935002e+00,8.743465e-01,2.212890e-01,5.194726e-01,5.927900e-01,,
496,2.51500000e+01,-5.09934663e+00,8.743465e-01,2.212983e-01,5.194757e-01,5.928115e-01,,
497,2.51500000e+01,-5.09933856e+00,8.743465e-01,2.213268e-01,5.195001e-01,5.928600e-01,,
498,2.51500000e+01,-5.09934177e+00,8.743465e-01,2.213285e-01,5.195056e-01,5.928583e-01,,
499,2.51500000e+01,-5.09934666e+00,8.743465e-01,2.213018e-01,5.194843e-01,5.928110e-01,,
500,2.51500000e+01,-5.09934698e+00,8.743465e-01,2.212885e-01,5.194712e-01,5.927903e-01,,
501,2.51500000e+01,-5.09934393e+00,8.743465e-01,2.213050e-01,5.194870e-01,5.928164e-01,,
502,2.51500000e+01,-5.09934071e+00,8.743465e-01,2.213237e-01,5.195080e-01,5.928425e-01,,
503,2.51500000e+01,-5.09934836e+00,8.743465e-01,2.213201e-01,5.195073e-01,5.928338e-01,,
504,2.51500000e+01,-5.09935151e+00,8.743465e-01,2.212980e-01,5.194795e-01,5.928063e-01,,
