time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
0.00089,2.515000e+01,-4.931786e+00,8.743465e-01,2.845098e-01,5.679143e-01,6.971370e-01,0.022380,8.0569
0.0009,2.515000e+01,-4.932087e+00,8.743465e-01,2.859060e-01,5.707469e-01,6.970812e-01,0.022632,8.1475
0.00091,2.515000e+01,-4.932385e+00,8.743465e-01,2.873239e-01,5.736112e-01,6.970404e-01,0.022883,8.2380
0.00092,2.515000e+01,-4.932679e+00,8.743465e-01,2.887519e-01,5.765219e-01,6.969679e-01,0.023135,8.3285
0.00093,2.515000e+01,-4.932970e+00,8.743465e-01,2.901083e-01,5.793436e-01,6.968313e-01,0.023386,8.4190
0.00094,2.515000e+01,-4.933258e+00,8.743465e-01,2.913715e-01,5.820867e-01,6.965673e-01,0.023638,8.5096
0.00095,2.515000e+01,-4.933540e+00,8.743465e-01,2.927422e-01,5.851418e-01,6.961902e-01,0.023889,8.6001
0.00096,2.515000e+01,-4.933820e+00,8.743465e-01,2.940956e-01,5.878953e-01,6.961331e-01,0.024141,8.6906
0.00097,2.515000e+01,-4.934097e+00,8.743465e-01,2.954658e-01,5.906765e-01,6.960832e-01,0.024392,8.7812
0.00098,2.515000e+01,-4.934372e+00,8.743465e-01,2.969711e-01,5.936485e-01,6.961271e-01,0.024644,8.8717
0.00099,2.515000e+01,-4.934644e+00,8.743465e-01,2.982989e-01,5.964168e-01,6.959940e-01,0.024895,8.9622
0.001,2.515000e+01,-4.934910e+00,8.743465e-01,2.995101e-01,5.992429e-01,6.955242e-01,0.025146,9.0527
0.00101,2.515000e+01,-4.935174e+00,8.743465e-01,3.008513e-01,6.020588e-01,6.953711e-01,0.025398,9.1433
0.00102,2.515000e+01,-4.935434e+00,8.743465e-01,3.021600e-01,6.048488e-01,6.951746e-01,0.025649,9.2338
0.00103,2.515000e+01,-4.935693e+00,8.743465e-01,3.035925e-01,6.078733e-01,6.949951e-01,0.025901,9.3243
0.00104,2.515000e+01,-4.935948e+00,8.743465e-01,3.049573e-01,6.107734e-01,6.948046e-01,0.026152,9.4148
0.00105,2.515000e+01,-4.936199e+00,8.743465e-01,3.062583e-01,6.135936e-01,6.945615e-01,0.026404,9.5054
0.00106,2.515000e+01,-4.936448e+00,8.743465e-01,3.075798e-01,6.163610e-01,6.944266e-01,0.026655,9.5959
0.00107,2.515000e+01,-4.936694e+00,8.743465e-01,3.089306e-01,6.192225e-01,6.942533e-01,0.026907,9.6864
0.00108,2.515000e+01,-4.936938e+00,8.743465e-01,3.102878e-01,6.220495e-01,6.941342e-01,0.027158,9.7770
