time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
104,2.51500000e+01,-5.11156254e+00,8.743465e-01,2.170977e-01,5.222245e-01,5.784977e-01,,
105,2.51500000e+01,-5.11156215e+00,8.743465e-01,2.171029e-01,5.222264e-01,5.785095e-01,,
106,2.51500000e+01,-5.11154874e+00,8.743465e-01,2.171156e-01,5.222372e-01,5.785315e-01,,
107,2.51500000e+01,-5.11154763e+00,8.743465e-01,2.171125e-01,5.222403e-01,5.785197e-01,,
108,2.51500000e+01,-5.11155767e+00,8.743465e-01,2.170952e-01,5.222289e-01,5.784861e-01,,
109,2.51500000e+01,-5.11157072e+00,8.743465e-01,2.170863e-01,5.222212e-01,5.784711e-01,,
110,2.51500000e+01,-5.11157480e+00,8.743465e-01,2.170953e-01,5.222318e-01,5.784832e-01,,
111,2.51500000e+01,-5.11157382e+00,8.743465e-01,2.171020e-01,5.222423e-01,5.784896e-01,,
112,2.51500000e+01,-5.11158456e+00,8.743465e-01,2.170988e-01,5.222424e-01,5.784809e-01,,
113,2.51500000e+01,-5.11160104e+00,8.743465e-01,2.170830e-01,5.222276e-01,5.784551e-01,,
114,2.51500000e+01,-5.11161313e+00,8.743465e-01,2.170768e-01,5.222239e-01,5.784427e-01,,
115,2.51500000e+01,-5.11161407e+00,8.743465e-01,2.170828e-01,5.222340e-01,5.784476e-01,,
116,2.51500000e+01,-5.11161453e+00,8.743465e-01,2.170865e-01,5.222420e-01,5.784486e-01,,
117,2.51500000e+01,-5.11162685e+00,8.743465e-01,2.170773e-01,5.222370e-01,5.784296e-01,,
118,2.51500000e+01,-5.11164056e+00,8.743465e-01,2.170671e-01,5.222240e-01,5.784166e-01,,
119,2.51500000e+01,-5.11164349e+00,8.743465e-01,2.170714e-01,5.222231e-01,5.784293e-01,,
120,2.51500000e+01,-5.11163071e+00,8.743465e-01,2.170815e-01,5.222295e-01,5.784489e-01,,
121,2.51500000e+01,-5.11162388e+00,8.743465e-01,2.170843e-01,5.222340e-01,5.784516e-01,,
122,2.51500000e+01,-5.11162674e+00,8.743465e-01,2.170744e-01,5.222246e-01,5.784357e-01,,
123,2.51500000e+01,-5.11162907e+00,8.743465e-01,2.170689e-01,5.222119e-01,5.784349e-01,,
124,2.51500000e+01,-5.11162117e+00,8.743465e-01,2.170781e-01,5.222145e-01,5.784567e-01,,
125,2.51500000e+01,-5.11160292e+00,8.743465e-01,2.170933e-01,5.222229e-01,5.784879e-01,,
126,2.51500000e+01,-5.11159288e+00,8.743465e-01,2.170952e-01,5.222231e-01,5.784927e-01,,
127,2.51500000e+01,-5.11159141e+00,8.743465e-01,2.170818e-01,5.222086e-01,5.784730e-01,,
128,2.51500000e+01,-5.11158806e+00,8.743465e-01,2.170770e-01,5.221997e-01,5.784701e-01,,
129,2.51500000e+01,-5.11157786e+00,8.743465e-01,2.170898e-01,5.222096e-01,5.784934e-01,,
