time,n,U_aval,J,KT,10KQ,eta0,tours,angle_deg
174,2.51500000e+01,-5.10928652e+00,8.743465e-01,2.139685e-01,5.414412e-01,5.499236e-01,,
175,2.51500000e+01,-5.10928172e+00,8.743465e-01,2.139571e-01,5.414289e-01,5.499065e-01,,
176,2.51500000e+01,-5.10927881e+00,8.743465e-01,2.139731e-01,5.414404e-01,5.499362e-01,,
177,2.51500000e+01,-5.10927653e+00,8.743465e-01,2.139946e-01,5.414556e-01,5.499759e-01,,
178,2.51500000e+01,-5.10927416e+00,8.743465e-01,2.139882e-01,5.414505e-01,5.499645e-01,,
179,2.51500000e+01,-5.10927193e+00,8.743465e-01,2.139680e-01,5.414343e-01,5.499292e-01,,
180,2.51500000e+01,-5.10926996e+00,8.743465e-01,2.139627e-01,5.414292e-01,5.499207e-01,,
181,2.51500000e+01,-5.10926979e+00,8.743465e-01,2.139815e-01,5.414461e-01,5.499518e-01,,
182,2.51500000e+01,-5.10927124e+00,8.743465e-01,2.139939e-01,5.414573e-01,5.499723e-01,,
183,2.51500000e+01,-5.10927456e+00,8.743465e-01,2.139835e-01,5.414496e-01,5.499535e-01,,
184,2.51500000e+01,-5.10927352e+00,8.743465e-01,2.139649e-01,5.414321e-01,5.499234e-01,,
185,2.51500000e+01,-5.10927416e+00,8.743465e-01,2.139664e-01,5.414324e-01,5.499270e-01,,
186,2.51500000e+01,-5.10927656e+00,8.743465e-01,2.139861e-01,5.414511e-01,5.499588e-01,,
187,2.51500000e+01,-5.10927860e+00,8.743465e-01,2.139899e-01,5.414573e-01,5.499621e-01,,
188,2.51500000e+01,-5.10928320e+00,8.743465e-01,2.139733e-01,5.414466e-01,5.499304e-01,,
189,2.51500000e+01,-5.10928486e+00,8.743465e-01,2.139584e-01,5.414323e-01,5.499064e-01,,
190,2.51500000e+01,-5.10928489e+00,8.743465e-01,2.139673e-01,5.414370e-01,5.499247e-01,,
191,2.51500000e+01,-5.10928737e+00,8.743465e-01,2.139883e-01,5.414552e-01,5.499601e-01,,
192,2.51500000e+01,-5.10929006e+00,8.743465e-01,2.139866e-01,5.414571e-01,5.499537e-01,,
193,2.51500000e+01,-5.10929200e+00,8.743465e-01,2.139661e-01,5.414429e-01,5.499154e-01,,
194,2.51500000e+01,-5.10929306e+00,8.743465e-01,2.139561e-01,5.414333e-01,5.498996e-01,,
195,2.51500000e+01,-5.10929367e+00,8.743465e-01,2.139704e-01,5.414447e-01,5.499249e-01,,
196,2.51500000e+01,-5.10929394e+00,8.743465e-01,2.139901e-01,5.414589e-01,5.499609e-01,,
197,2.51500000e+01,-5.10929370e+00,8.743465e-01,2.139836e-01,5.414542e-01,5.499492e-01,,
198,2.51500000e+01,-5.10929255e+00,8.743465e-01,2.139640e-01,5.414383e-01,5.499149e-01,,
199,2.51500000e+01,-5.10928986e+00,8.743465e-01,2.139587e-01,5.414326e-01,5.499069e-01,,
200,2.51500000e+01,-5.10928806e+00,8.743465e-01,2.139772e-01,5.414486e-01,5.499385e-01,,
201,2.51500000e+01,-5.10928737e+00,8.743465e-01,2.139908e-01,5.414597e-01,5.499620e-01,,
202,2.51500000e+01,-5.10928827e+00,8.743465e-01,2.139826e-01,5.414525e-01,5.499483e-01,,
203,2.51500000e+01,-5.10928385e+00,8.743465e-01,2.139645e-01,5.414345e-01,5.499200e-01,,
204,2.51500000e+01,-5.10928061e+00,8.743465e-01,2.139659e-01,5.414334e-01,5.499248e-01,,
205,2.51500000e+01,-5.10927934e+00,8.743465e-01,2.139868e-01,5.414518e-01,5.499596e-01,,
206,2.51500000e+01,-5.10927732e+00,8.743465e-01,2.139923e-01,5.414583e-01,5.499673e-01,,
207,2.51500000e+01,-5.10927795e+00,8.743465e-01,2.139767e-01,5.414473e-01,5.499384e-01,,
208,2.51500000e+01,-5.10927611e+00,8.743465e-01,2.139623e-01,5.414326e-01,5.499162e-01,,
209,2.51500000e+01,-5.10927372e+00,8.743465e-01,2.139717e-01,5.414368e-01,5.499362e-01,,
210,2.51500000e+01,-5.10927447e+00,8.743465e-01,2.139939e-01,5.414558e-01,5.499740e-01,,
211,2.51500000e+01,-5.10927555e+00,8.743465e-01,2.139926e-01,5.414579e-01,5.499685e-01,,
212,2.51500000e+01,-5.10927612e+00,8.743465e-01,2.139714e-01,5.414434e-01,5.499288e-01,,
213,2.51500000e+01,-5.10927730e+00,8.743465e-01,2.139611e-01,5.414338e-01,5.499121e-01,,
214,2.51500000e+01,-5.10927896e+00,8.743465e-01,2.139757e-01,5.414459e-01,5.499372e-01,,
215,2.51500000e+01,-5.10928045e+00,8.743465e-01,2.139948e-01,5.414606e-01,5.499715e-01,,
216,2.51500000e+01,-5.10928177e+00,8.743465e-01,2.139874e-01,5.414560e-01,5.499569e-01,,
217,2.51500000e+01,-5.10928326e+00,8.743465e-01,2.139670e-01,5.414407e-01,5.499201e-01,,
218,2.51500000e+01,-5.10928408e+00,8.743465e-01,2.139611e-01,5.414358e-01,5.499100e-01,,
219,2.51500000e+01,-5.10928553e+00,8.743465e-01,2.139787e-01,5.414520e-01,5.499386e-01,,
220,2.51500000e+01,-5.10928790e+00,8.743465e-01,2.139910e-01,5.414632e-01,5.499590e-01,,
221,2.51500000e+01,-5.10929163e+00,8.743465e-01,2.139821e-01,5.414562e-01,5.499433e-01,,
222,2.51500000e+01,-5.10929010e+00,8.743465e-01,2.139633e-01,5.414385e-01,5.499128e-01,,
223,2.51500000e+01,-5.10928881e+00,8.743465e-01,2.139640e-01,5.414374e-01,5.499156e-01,,
224,2.51500000e+01,-5.10928899e+00,8.743465e-01,2.139841e-01,5.414554e-01,5.499492e-01,,
225,2.51500000e+01,-5.10928803e+00,8.743465e-01,2.139897e-01,5.414619e-01,5.499569e-01,,
226,2.51500000e+01,-5.10928948e+00,8.743465e-01,2.139745e-01,5.414512e-01,5.499288e-01,,
227,2.51500000e+01,-5.10928748e+00,8.743465e-01,2.139602e-01,5.414361e-01,5.499074e-01,,
228,2.51500000e+01,-5.10928379e+00,8.743465e-01,2.139690e-01,5.414392e-01,5.499268e-01,,
229,2.51500000e+01,-5.10928340e+00,8.743465e-01,2.139916e-01,5.414578e-01,5.499659e-01,,
230,2.51500000e+01,-5.10928259e+00,8.743465e-01,2.139915e-01,5.414602e-01,5.499632e-01,,
231,2.51500000e+01,-5.10928320e+00,8.743465e-01,2.139726e-01,5.414468e-01,5.499283e-01,,
232,2.51500000e+01,-5.10928058e+00,8.743465e-01,2.139601e-01,5.414345e-01,5.499087e-01,,
