time,n,URef,J,KT,10KQ,eta0
0.0303226,2.515000e+01,-5.125517e+00,8.962952e-01,2.158143e-01,5.304155e-01,5.804110e-01
0.0303548,2.515000e+01,-5.125648e+00,8.963189e-01,2.167098e-01,5.289844e-01,5.844106e-01
0.0303871,2.515000e+01,-5.125774e+00,8.963409e-01,2.167423e-01,5.289302e-01,5.845730e-01
0.0304194,2.515000e+01,-5.125858e+00,8.963550e-01,2.163802e-01,5.302191e-01,5.821869e-01
0.0304516,2.515000e+01,-5.125918e+00,8.963655e-01,2.161476e-01,5.310152e-01,5.806961e-01
0.0304839,2.515000e+01,-5.125988e+00,8.963778e-01,2.162700e-01,5.306456e-01,5.814375e-01
0.0305161,2.515000e+01,-5.126057e+00,8.963902e-01,2.163154e-01,5.305223e-01,5.817024e-01
0.0305484,2.515000e+01,-5.126102e+00,8.963981e-01,2.163524e-01,5.313047e-01,5.809505e-01
0.0305806,2.515000e+01,-5.126150e+00,8.964060e-01,2.166221e-01,5.314901e-01,5.814772e-01
0.0306129,2.515000e+01,-5.126219e+00,8.964183e-01,2.171045e-01,5.314332e-01,5.828419e-01
0.0306452,2.515000e+01,-5.126272e+00,8.964280e-01,2.170740e-01,5.321203e-01,5.820139e-01
0.0306774,2.515000e+01,-5.126312e+00,8.964350e-01,2.169621e-01,5.323041e-01,5.815177e-01
0.0307097,2.515000e+01,-5.126364e+00,8.964438e-01,2.171246e-01,5.317402e-01,5.825760e-01
0.0307419,2.515000e+01,-5.126426e+00,8.964544e-01,2.172796e-01,5.315633e-01,5.831932e-01
0.0307742,2.515000e+01,-5.126485e+00,8.964649e-01,2.176174e-01,5.319513e-01,5.836805e-01
0.0308065,2.515000e+01,-5.126517e+00,8.964702e-01,2.173979e-01,5.326974e-01,5.822788e-01
0.0308387,2.515000e+01,-5.126539e+00,8.964746e-01,2.174519e-01,5.330043e-01,5.820903e-01
0.030871,2.515000e+01,-5.126543e+00,8.964746e-01,2.172856e-01,5.332607e-01,5.813657e-01
0.0309032,2.515000e+01,-5.126545e+00,8.964755e-01,2.175298e-01,5.334982e-01,5.817607e-01
0.0309355,2.515000e+01,-5.126583e+00,8.964816e-01,2.183003e-01,5.330001e-01,5.843711e-01
0.0309677,2.515000e+01,-5.126626e+00,8.964895e-01,2.186180e-01,5.333039e-01,5.848932e-01
0.031,2.515000e+01,-5.126658e+00,8.964948e-01,2.187075e-01,5.338015e-01,5.845908e-01
0.0310323,2.515000e+01,-5.126656e+00,8.964948e-01,2.180974e-01,5.343569e-01,5.823538e-01
0.0310645,2.515000e+01,-5.126656e+00,8.964948e-01,2.178140e-01,5.335287e-01,5.824998e-01
0.0310968,2.515000e+01,-5.126669e+00,8.964966e-01,2.182173e-01,5.335466e-01,5.835604e-01
0.031129,2.515000e+01,-5.126685e+00,8.965001e-01,2.186647e-01,5.342285e-01,5.840126e-01
0.0311613,2.515000e+01,-5.126693e+00,8.965010e-01,2.188113e-01,5.349808e-01,5.835831e-01
0.0311935,2.515000e+01,-5.126697e+00,8.965019e-01,2.187613e-01,5.349245e-01,5.835113e-01
0.0312258,2.515000e+01,-5.126701e+00,8.965027e-01,2.187618e-01,5.347129e-01,5.837444e-01
0.0312581,2.515000e+01,-5.126696e+00,8.965019e-01,2.188456e-01,5.353957e-01,5.832223e-01
0.0312903,2.515000e+01,-5.126704e+00,8.965027e-01,2.190755e-01,5.352115e-01,5.840372e-01
0.0313226,2.515000e+01,-5.126706e+00,8.965036e-01,2.192311e-01,5.356758e-01,5.839455e-01
0.0313548,2.515000e+01,-5.126702e+00,8.965027e-01,2.191016e-01,5.357290e-01,5.835420e-01
0.0313871,2.515000e+01,-5.126701e+00,8.965027e-01,2.190836e-01,5.355337e-01,5.837071e-01
0.0314194,2.515000e+01,-5.126708e+00,8.965036e-01,2.190042e-01,5.349682e-01,5.841130e-01
0.0314516,2.515000e+01,-5.126718e+00,8.965054e-01,2.192322e-01,5.351246e-01,5.845513e-01
0.0314839,2.515000e+01,-5.126713e+00,8.965045e-01,2.193408e-01,5.360597e-01,5.838202e-01
0.0315161,2.515000e+01,-5.126688e+00,8.965001e-01,2.194234e-01,5.368800e-01,5.831444e-01
0.0315484,2.515000e+01,-5.126669e+00,8.964975e-01,2.195118e-01,5.367757e-01,5.834909e-01
0.0315806,2.515000e+01,-5.126652e+00,8.964939e-01,2.194197e-01,5.365683e-01,5.834695e-01
0.0316129,2.515000e+01,-5.126659e+00,8.964948e-01,2.199139e-01,5.363250e-01,5.850495e-01
0.0316452,2.515000e+01,-5.126682e+00,8.964992e-01,2.200901e-01,5.359086e-01,5.859760e-01
0.0316774,2.515000e+01,-5.126702e+00,8.965027e-01,2.202094e-01,5.362334e-01,5.859411e-01
0.0317097,2.515000e+01,-5.126701e+00,8.965027e-01,2.201530e-01,5.371037e-01,5.848414e-01
0.0317419,2.515000e+01,-5.126690e+00,8.965010e-01,2.199421e-01,5.371811e-01,5.841957e-01
0.0317742,2.515000e+01,-5.126680e+00,8.964992e-01,2.200527e-01,5.373244e-01,5.843324e-01
0.0318065,2.515000e+01,-5.126672e+00,8.964975e-01,2.199314e-01,5.369584e-01,5.844079e-01
0.0318387,2.515000e+01,-5.126658e+00,8.964948e-01,2.199752e-01,5.376624e-01,5.837573e-01
0.031871,2.515000e+01,-5.126648e+00,8.964931e-01,2.201825e-01,5.379372e-01,5.840077e-01
0.0319032,2.515000e+01,-5.126637e+00,8.964913e-01,2.201211e-01,5.380204e-01,5.837531e-01
0.0319355,2.515000e+01,-5.126638e+00,8.964913e-01,2.203229e-01,5.379283e-01,5.843884e-01
0.0319677,2.515000e+01,-5.126656e+00,8.964948e-01,2.202883e-01,5.372406e-01,5.850463e-01
0.032,2.515000e+01,-5.126680e+00,8.964992e-01,2.203055e-01,5.370716e-01,5.852791e-01
0.0320323,2.515000e+01,-5.126702e+00,8.965027e-01,2.203125e-01,5.373802e-01,5.849640e-01
0.0320645,2.515000e+01,-5.126711e+00,8.965045e-01,2.203331e-01,5.382568e-01,5.840671e-01
0.0320968,2.515000e+01,-5.126717e+00,8.965054e-01,2.204890e-01,5.390750e-01,5.835935e-01
0.032129,2.515000e+01,-5.126726e+00,8.965071e-01,2.204183e-01,5.389981e-01,5.834912e-01
0.0321613,2.515000e+01,-5.126732e+00,8.965080e-01,2.203321e-01,5.391171e-01,5.831347e-01
0.0321935,2.515000e+01,-5.126763e+00,8.965133e-01,2.206165e-01,5.387538e-01,5.842847e-01
0.0322258,2.515000e+01,-5.126832e+00,8.965256e-01,2.211324e-01,5.379593e-01,5.865239e-01
0.0322581,2.515000e+01,-5.126915e+00,8.965397e-01,2.213269e-01,5.379235e-01,5.870881e-01
0.0322903,2.515000e+01,-5.126981e+00,8.965520e-01,2.212358e-01,5.389034e-01,5.857869e-01
0.0323226,2.515000e+01,-5.127029e+00,8.965599e-01,2.207925e-01,5.395052e-01,5.839667e-01
0.0323548,2.515000e+01,-5.127076e+00,8.965678e-01,2.207321e-01,5.396394e-01,5.836670e-01
0.0323871,2.515000e+01,-5.127138e+00,8.965793e-01,2.208438e-01,5.392993e-01,5.843378e-01
0.0324194,2.515000e+01,-5.127215e+00,8.965925e-01,2.210882e-01,5.391893e-01,5.851130e-01
0.0324516,2.515000e+01,-5.127292e+00,8.966057e-01,2.212866e-01,5.400464e-01,5.847172e-01
0.0324839,2.515000e+01,-5.127374e+00,8.966206e-01,2.212699e-01,5.400185e-01,5.847125e-01
0.0325161,2.515000e+01,-5.127451e+00,8.966338e-01,2.211418e-01,5.401859e-01,5.842016e-01
0.0325484,2.515000e+01,-5.127532e+00,8.966479e-01,2.210663e-01,5.399148e-01,5.843048e-01
0.0325806,2.515000e+01,-5.127640e+00,8.966672e-01,2.212856e-01,5.390555e-01,5.858288e-01
0.0326129,2.515000e+01,-5.127767e+00,8.966892e-01,2.216554e-01,5.389481e-01,5.869397e-01
0.0326452,2.515000e+01,-5.127888e+00,8.967103e-01,2.216337e-01,5.394973e-01,5.862986e-01
0.0326774,2.515000e+01,-5.127946e+00,8.967200e-01,2.208627e-01,5.412811e-01,5.823404e-01
0.0327097,2.515000e+01,-5.128000e+00,8.967297e-01,2.207999e-01,5.414627e-01,5.819853e-01
0.0327419,2.515000e+01,-5.128089e+00,8.967455e-01,2.212788e-01,5.408567e-01,5.839114e-01
0.0327742,2.515000e+01,-5.128199e+00,8.967649e-01,2.214350e-01,5.402944e-01,5.849441e-01
0.0328065,2.515000e+01,-5.128326e+00,8.967868e-01,2.218242e-01,5.401780e-01,5.861131e-01
0.0328387,2.515000e+01,-5.128436e+00,8.968062e-01,2.216692e-01,5.407272e-01,5.851208e-01
0.032871,2.515000e+01,-5.128545e+00,8.968256e-01,2.217624e-01,5.409968e-01,5.850880e-01
0.0329032,2.515000e+01,-5.128651e+00,8.968431e-01,2.219118e-01,5.417876e-01,5.846394e-01
0.0329355,2.515000e+01,-5.128778e+00,8.968660e-01,2.219960e-01,5.409562e-01,5.857748e-01
0.0329677,2.515000e+01,-5.128905e+00,8.968880e-01,2.218334e-01,5.406014e-01,5.857444e-01
0.033,2.515000e+01,-5.129027e+00,8.969091e-01,2.215765e-01,5.405097e-01,5.851792e-01
0.0330323,2.515000e+01,-5.129119e+00,8.969258e-01,2.213940e-01,5.417155e-01,5.834063e-01
0.0330645,2.515000e+01,-5.129222e+00,8.969434e-01,2.216946e-01,5.420503e-01,5.838495e-01
0.0330968,2.515000e+01,-5.129345e+00,8.969645e-01,2.219934e-01,5.419140e-01,5.847971e-01
0.033129,2.515000e+01,-5.129478e+00,8.969883e-01,2.223096e-01,5.418871e-01,5.856745e-01
0.0331613,2.515000e+01,-5.129634e+00,8.970155e-01,2.226433e-01,5.415059e-01,5.869845e-01
0.0331935,2.515000e+01,-5.129789e+00,8.970428e-01,2.225085e-01,5.413011e-01,5.868684e-01
0.0332258,2.515000e+01,-5.129937e+00,8.970683e-01,2.222552e-01,5.412742e-01,5.862464e-01
0.0332581,2.515000e+01,-5.130059e+00,8.970894e-01,2.218867e-01,5.422046e-01,5.842844e-01
0.0332903,2.515000e+01,-5.130172e+00,8.971097e-01,2.219128e-01,5.427680e-01,5.837593e-01
0.0333226,2.515000e+01,-5.130308e+00,8.971334e-01,2.221652e-01,5.422156e-01,5.850338e-01
0.0333548,2.515000e+01,-5.130432e+00,8.971554e-01,2.218450e-01,5.423899e-01,5.840174e-01
0.0333871,2.515000e+01,-5.130548e+00,8.971756e-01,2.215815e-01,5.423962e-01,5.833302e-01
0.0334194,2.515000e+01,-5.130697e+00,8.972011e-01,2.224398e-01,5.426268e-01,5.853577e-01
0.0334516,2.515000e+01,-5.130866e+00,8.972310e-01,2.225183e-01,5.421009e-01,5.861515e-01
0.0334839,2.515000e+01,-5.131025e+00,8.972583e-01,2.221190e-01,5.419856e-01,5.852423e-01
0.0335161,2.515000e+01,-5.131152e+00,8.972812e-01,2.216562e-01,5.427211e-01,5.832458e-01
0.0335484,2.515000e+01,-5.131313e+00,8.973093e-01,2.223819e-01,5.424257e-01,5.854928e-01
0.0335806,2.515000e+01,-5.131512e+00,8.973436e-01,2.231926e-01,5.423668e-01,5.877135e-01
0.0336129,2.515000e+01,-5.131701e+00,8.973771e-01,2.229604e-01,5.426674e-01,5.867985e-01
0.0336452,2.515000e+01,-5.131853e+00,8.974034e-01,2.220161e-01,5.430349e-01,5.839350e-01
0.0336774,2.515000e+01,-5.132015e+00,8.974316e-01,2.221909e-01,5.430286e-01,5.844202e-01
0.0337097,2.515000e+01,-5.132193e+00,8.974633e-01,2.221776e-01,5.423415e-01,5.851460e-01
0.0337419,2.515000e+01,-5.132382e+00,8.974958e-01,2.224859e-01,5.424120e-01,5.859030e-01
0.0337742,2.515000e+01,-5.132577e+00,8.975301e-01,2.228356e-01,5.428954e-01,5.863236e-01
0.0338065,2.515000e+01,-5.132790e+00,8.975670e-01,2.230826e-01,5.427174e-01,5.871904e-01
0.0338387,2.515000e+01,-5.132999e+00,8.976040e-01,2.228794e-01,5.427379e-01,5.866578e-01
0.033871,2.515000e+01,-5.133151e+00,8.976304e-01,2.215338e-01,5.430833e-01,5.827619e-01
0.0339032,2.515000e+01,-5.133313e+00,8.976585e-01,2.217017e-01,5.428833e-01,5.834373e-01
0.0339355,2.515000e+01,-5.133509e+00,8.976928e-01,2.224000e-01,5.427995e-01,5.853871e-01
0.0339677,2.515000e+01,-5.133731e+00,8.977315e-01,2.227190e-01,5.424936e-01,5.865831e-01
0.034,2.515000e+01,-5.133933e+00,8.977676e-01,2.226369e-01,5.432918e-01,5.855282e-01
0.0340323,2.515000e+01,-5.134100e+00,8.977966e-01,2.218962e-01,5.434329e-01,5.834479e-01
0.0340645,2.515000e+01,-5.134293e+00,8.978300e-01,2.222230e-01,5.427527e-01,5.850613e-01
0.0340968,2.515000e+01,-5.134507e+00,8.978679e-01,2.226658e-01,5.426179e-01,5.863970e-01
0.034129,2.515000e+01,-5.134735e+00,8.979074e-01,2.228303e-01,5.423167e-01,5.871824e-01
0.0341613,2.515000e+01,-5.134948e+00,8.979453e-01,2.225935e-01,5.424162e-01,5.864749e-01
0.0341935,2.515000e+01,-5.135151e+00,8.979805e-01,2.225034e-01,5.426221e-01,5.860387e-01
0.0342258,2.515000e+01,-5.135308e+00,8.980077e-01,2.217968e-01,5.434203e-01,5.833368e-01
0.0342581,2.515000e+01,-5.135485e+00,8.980385e-01,2.221532e-01,5.429017e-01,5.848527e-01
0.0342903,2.515000e+01,-5.135674e+00,8.980719e-01,2.223839e-01,5.427037e-01,5.856950e-01
0.0343226,2.515000e+01,-5.135884e+00,8.981089e-01,2.227407e-01,5.422836e-01,5.871134e-01
0.0343548,2.515000e+01,-5.136098e+00,8.981458e-01,2.230026e-01,5.427106e-01,5.873658e-01
0.0343871,2.515000e+01,-5.136282e+00,8.981784e-01,2.224456e-01,5.429391e-01,5.856730e-01
0.0344194,2.515000e+01,-5.136471e+00,8.982109e-01,2.226067e-01,5.428132e-01,5.862547e-01
0.0344516,2.515000e+01,-5.136661e+00,8.982443e-01,2.225551e-01,5.425731e-01,5.863998e-01
0.0344839,2.515000e+01,-5.136860e+00,8.982795e-01,2.225737e-01,5.421230e-01,5.869585e-01
0.0345161,2.515000e+01,-5.137064e+00,8.983147e-01,2.226830e-01,5.419713e-01,5.874344e-01
0.0345484,2.515000e+01,-5.137204e+00,8.983393e-01,2.214728e-01,5.425221e-01,5.836646e-01
0.0345806,2.515000e+01,-5.137334e+00,8.983622e-01,2.214684e-01,5.428306e-01,5.833365e-01
0.0346129,2.515000e+01,-5.137481e+00,8.983877e-01,2.218609e-01,5.429033e-01,5.843085e-01
0.0346452,2.515000e+01,-5.137659e+00,8.984185e-01,2.223353e-01,5.424120e-01,5.861087e-01
0.0346774,2.515000e+01,-5.137865e+00,8.984546e-01,2.228051e-01,5.420445e-01,5.877688e-01
0.0347097,2.515000e+01,-5.138058e+00,8.984889e-01,2.225777e-01,5.420919e-01,5.871396e-01
0.0347419,2.515000e+01,-5.138235e+00,8.985196e-01,2.222264e-01,5.422862e-01,5.860234e-01
0.0347742,2.515000e+01,-5.138419e+00,8.985522e-01,2.223314e-01,5.422741e-01,5.863345e-01
0.0348065,2.515000e+01,-5.138592e+00,8.985821e-01,2.221116e-01,5.425258e-01,5.855023e-01
0.0348387,2.515000e+01,-5.138780e+00,8.986146e-01,2.223183e-01,5.420229e-01,5.866121e-01
0.034871,2.515000e+01,-5.138975e+00,8.986489e-01,2.225820e-01,5.420888e-01,5.872590e-01
0.0349032,2.515000e+01,-5.139142e+00,8.986780e-01,2.219484e-01,5.418244e-01,5.858921e-01
0.0349355,2.515000e+01,-5.139293e+00,8.987044e-01,2.216815e-01,5.418450e-01,5.851829e-01
0.0349677,2.515000e+01,-5.139443e+00,8.987307e-01,2.217495e-01,5.418471e-01,5.853772e-01
0.035,2.515000e+01,-5.139616e+00,8.987607e-01,2.225509e-01,5.420314e-01,5.873124e-01
0.0350323,2.515000e+01,-5.139794e+00,8.987923e-01,2.229045e-01,5.422077e-01,5.880750e-01
0.0350645,2.515000e+01,-5.139938e+00,8.988169e-01,2.220802e-01,5.418871e-01,5.862632e-01
0.0350968,2.515000e+01,-5.140077e+00,8.988416e-01,2.220532e-01,5.416170e-01,5.865000e-01
0.035129,2.515000e+01,-5.140198e+00,8.988627e-01,2.215885e-01,5.412890e-01,5.856414e-01
0.0351613,2.515000e+01,-5.140328e+00,8.988856e-01,2.220063e-01,5.410763e-01,5.869912e-01
0.0351935,2.515000e+01,-5.140440e+00,8.989049e-01,2.220208e-01,5.418418e-01,5.862122e-01
0.0352258,2.515000e+01,-5.140554e+00,8.989251e-01,2.221996e-01,5.417944e-01,5.867489e-01
0.0352581,2.515000e+01,-5.140665e+00,8.989445e-01,2.221184e-01,5.414817e-01,5.868858e-01
0.0352903,2.515000e+01,-5.140758e+00,8.989603e-01,2.215309e-01,5.409773e-01,5.858903e-01
0.0353226,2.515000e+01,-5.140854e+00,8.989779e-01,2.217365e-01,5.408225e-01,5.866124e-01
0.0353548,2.515000e+01,-5.140957e+00,8.989955e-01,2.222295e-01,5.412405e-01,5.874748e-01
0.0353871,2.515000e+01,-5.141060e+00,8.990131e-01,2.223739e-01,5.412637e-01,5.878430e-01
0.0354194,2.515000e+01,-5.141117e+00,8.990237e-01,2.214914e-01,5.414975e-01,5.852638e-01
0.0354516,2.515000e+01,-5.141174e+00,8.990333e-01,2.212116e-01,5.406940e-01,5.853992e-01
0.0354839,2.515000e+01,-5.141228e+00,8.990430e-01,2.210843e-01,5.402038e-01,5.855997e-01
0.0355161,2.515000e+01,-5.141289e+00,8.990536e-01,2.215317e-01,5.403176e-01,5.866684e-01
0.0355484,2.515000e+01,-5.141344e+00,8.990632e-01,2.216756e-01,5.408088e-01,5.865226e-01
0.0355806,2.515000e+01,-5.141412e+00,8.990755e-01,2.223108e-01,5.410499e-01,5.879487e-01
0.0356129,2.515000e+01,-5.141474e+00,8.990861e-01,2.222512e-01,5.408467e-01,5.880190e-01
0.0356452,2.515000e+01,-5.141515e+00,8.990931e-01,2.215873e-01,5.401659e-01,5.870061e-01
0.0356774,2.515000e+01,-5.141552e+00,8.990993e-01,2.215831e-01,5.401680e-01,5.869968e-01
0.0357097,2.515000e+01,-5.141594e+00,8.991072e-01,2.217663e-01,5.402681e-01,5.873783e-01
0.0357419,2.515000e+01,-5.141645e+00,8.991160e-01,2.219646e-01,5.401717e-01,5.880139e-01
0.0357742,2.515000e+01,-5.141680e+00,8.991222e-01,2.216614e-01,5.403323e-01,5.870404e-01
0.0358065,2.515000e+01,-5.141697e+00,8.991248e-01,2.210804e-01,5.398221e-01,5.860566e-01
0.0358387,2.515000e+01,-5.141719e+00,8.991292e-01,2.212925e-01,5.397584e-01,5.866910e-01
0.035871,2.515000e+01,-5.141737e+00,8.991318e-01,2.213311e-01,5.398727e-01,5.866713e-01
0.0359032,2.515000e+01,-5.141764e+00,8.991371e-01,2.214750e-01,5.396031e-01,5.873491e-01
0.0359355,2.515000e+01,-5.141796e+00,8.991424e-01,2.217307e-01,5.397242e-01,5.878990e-01
0.0359677,2.515000e+01,-5.141824e+00,8.991468e-01,2.217064e-01,5.396868e-01,5.878781e-01
0.036,2.515000e+01,-5.141831e+00,8.991486e-01,2.213080e-01,5.396110e-01,5.869053e-01
0.0360323,2.515000e+01,-5.141816e+00,8.991459e-01,2.207756e-01,5.394262e-01,5.856919e-01
0.0360645,2.515000e+01,-5.141809e+00,8.991450e-01,2.209620e-01,5.393793e-01,5.862369e-01
0.0360968,2.515000e+01,-5.141823e+00,8.991468e-01,2.214912e-01,5.395078e-01,5.875020e-01
0.036129,2.515000e+01,-5.141840e+00,8.991503e-01,2.212523e-01,5.390181e-01,5.874035e-01
0.0361613,2.515000e+01,-5.141857e+00,8.991530e-01,2.211474e-01,5.387228e-01,5.874492e-01
0.0361935,2.515000e+01,-5.141871e+00,8.991556e-01,2.214272e-01,5.391613e-01,5.877155e-01
0.0362258,2.515000e+01,-5.141887e+00,8.991582e-01,2.215940e-01,5.395067e-01,5.877835e-01
0.0362581,2.515000e+01,-5.141911e+00,8.991626e-01,2.216998e-01,5.393504e-01,5.882372e-01
0.0362903,2.515000e+01,-5.141934e+00,8.991661e-01,2.215549e-01,5.391382e-01,5.880871e-01
0.0363226,2.515000e+01,-5.141965e+00,8.991714e-01,2.215557e-01,5.387275e-01,5.885410e-01
0.0363548,2.515000e+01,-5.141990e+00,8.991758e-01,2.214068e-01,5.388612e-01,5.880024e-01
0.0363871,2.515000e+01,-5.142000e+00,8.991776e-01,2.207374e-01,5.383784e-01,5.867514e-01
0.0364194,2.515000e+01,-5.142029e+00,8.991829e-01,2.209947e-01,5.381131e-01,5.877284e-01
0.0364516,2.515000e+01,-5.142054e+00,8.991873e-01,2.210134e-01,5.384342e-01,5.874303e-01
0.0364839,2.515000e+01,-5.142087e+00,8.991934e-01,2.213233e-01,5.387028e-01,5.879648e-01
0.0365161,2.515000e+01,-5.142121e+00,8.991996e-01,2.213722e-01,5.388244e-01,5.879657e-01
0.0365484,2.515000e+01,-5.142160e+00,8.992057e-01,2.213444e-01,5.387133e-01,5.880173e-01
0.0365806,2.515000e+01,-5.142213e+00,8.992154e-01,2.215348e-01,5.383363e-01,5.889415e-01
0.0366129,2.515000e+01,-5.142248e+00,8.992216e-01,2.208707e-01,5.380762e-01,5.874638e-01
0.0366452,2.515000e+01,-5.142286e+00,8.992277e-01,2.207712e-01,5.378909e-01,5.874053e-01
0.0366774,2.515000e+01,-5.142319e+00,8.992339e-01,2.207902e-01,5.381578e-01,5.871686e-01
0.0367097,2.515000e+01,-5.142361e+00,8.992409e-01,2.211516e-01,5.386101e-01,5.876406e-01
0.0367419,2.515000e+01,-5.142418e+00,8.992506e-01,2.213861e-01,5.386396e-01,5.882377e-01
0.0367742,2.515000e+01,-5.142488e+00,8.992638e-01,2.216438e-01,5.387865e-01,5.887704e-01
0.0368065,2.515000e+01,-5.142569e+00,8.992779e-01,2.214346e-01,5.380673e-01,5.890101e-01
0.0368387,2.515000e+01,-5.142648e+00,8.992910e-01,2.213575e-01,5.381131e-01,5.887640e-01
0.036871,2.515000e+01,-5.142730e+00,8.993060e-01,2.213333e-01,5.381315e-01,5.886887e-01
0.0369032,2.515000e+01,-5.142826e+00,8.993227e-01,2.216492e-01,5.384111e-01,5.892341e-01
0.0369355,2.515000e+01,-5.142930e+00,8.993403e-01,2.218002e-01,5.386448e-01,5.893912e-01
0.0369677,2.515000e+01,-5.143038e+00,8.993597e-01,2.214623e-01,5.379577e-01,5.892578e-01
0.037,2.515000e+01,-5.143168e+00,8.993825e-01,2.212176e-01,5.368810e-01,5.898014e-01
0.0370323,2.515000e+01,-5.143285e+00,8.994028e-01,2.209602e-01,5.372654e-01,5.887075e-01
0.0370645,2.515000e+01,-5.143400e+00,8.994230e-01,2.211580e-01,5.379799e-01,5.884652e-01
0.0370968,2.515000e+01,-5.143519e+00,8.994432e-01,2.213806e-01,5.385669e-01,5.884289e-01
0.037129,2.515000e+01,-5.143658e+00,8.994678e-01,2.216269e-01,5.382794e-01,5.894139e-01
0.0371613,2.515000e+01,-5.143806e+00,8.994934e-01,2.218636e-01,5.382184e-01,5.901274e-01
0.0371935,2.515000e+01,-5.143960e+00,8.995206e-01,2.216265e-01,5.376318e-01,5.901575e-01
0.0372258,2.515000e+01,-5.144113e+00,8.995479e-01,2.214711e-01,5.375876e-01,5.898099e-01
0.0372581,2.515000e+01,-5.144257e+00,8.995725e-01,2.213156e-01,5.379699e-01,5.889932e-01
0.0372903,2.515000e+01,-5.144406e+00,8.995989e-01,2.213960e-01,5.380815e-01,5.891023e-01
0.0373226,2.515000e+01,-5.144560e+00,8.996253e-01,2.214391e-01,5.379699e-01,5.893567e-01
0.0373548,2.515000e+01,-5.144724e+00,8.996543e-01,2.213493e-01,5.374849e-01,5.896681e-01
0.0373871,2.515000e+01,-5.144885e+00,8.996825e-01,2.212508e-01,5.376471e-01,5.892461e-01
0.0374194,2.515000e+01,-5.145047e+00,8.997106e-01,2.215145e-01,5.382373e-01,5.893204e-01
0.0374516,2.515000e+01,-5.145222e+00,8.997414e-01,2.219164e-01,5.386664e-01,5.899394e-01
0.0374839,2.515000e+01,-5.145413e+00,8.997748e-01,2.219157e-01,5.381968e-01,5.904744e-01
0.0375161,2.515000e+01,-5.145609e+00,8.998091e-01,2.220791e-01,5.383874e-01,5.907221e-01
0.0375484,2.515000e+01,-5.145817e+00,8.998452e-01,2.220667e-01,5.378582e-01,5.912941e-01
0.0375806,2.515000e+01,-5.146031e+00,8.998830e-01,2.219163e-01,5.375065e-01,5.913048e-01
0.0376129,2.515000e+01,-5.146249e+00,8.999208e-01,2.218000e-01,5.372238e-01,5.913313e-01
0.0376452,2.515000e+01,-5.146455e+00,8.999569e-01,2.216607e-01,5.375260e-01,5.906515e-01
0.0376774,2.515000e+01,-5.146658e+00,8.999921e-01,2.217994e-01,5.379214e-01,5.906097e-01
0.0377097,2.515000e+01,-5.146859e+00,9.000273e-01,2.220367e-01,5.385064e-01,5.906224e-01
0.0377419,2.515000e+01,-5.147060e+00,9.000625e-01,2.220485e-01,5.385480e-01,5.906310e-01
0.0377742,2.515000e+01,-5.147260e+00,9.000976e-01,2.220905e-01,5.387496e-01,5.905446e-01
0.0378065,2.515000e+01,-5.147486e+00,9.001372e-01,2.222652e-01,5.378572e-01,5.920158e-01
0.0378387,2.515000e+01,-5.147718e+00,9.001777e-01,2.224547e-01,5.379562e-01,5.924381e-01
0.037871,2.515000e+01,-5.147936e+00,9.002164e-01,2.221863e-01,5.380346e-01,5.916625e-01
0.0379032,2.515000e+01,-5.148137e+00,9.002516e-01,2.218916e-01,5.383379e-01,5.905678e-01
0.0379355,2.515000e+01,-5.148333e+00,9.002859e-01,2.218783e-01,5.386385e-01,5.902251e-01
0.0379677,2.515000e+01,-5.148542e+00,9.003219e-01,2.220620e-01,5.384837e-01,5.909076e-01
0.038,2.515000e+01,-5.148764e+00,9.003606e-01,2.223255e-01,5.383584e-01,5.917718e-01
0.0380323,2.515000e+01,-5.148978e+00,9.003985e-01,2.224170e-01,5.389581e-01,5.913815e-01
0.0380645,2.515000e+01,-5.149192e+00,9.004354e-01,2.224608e-01,5.390976e-01,5.913694e-01
0.0380968,2.515000e+01,-5.149403e+00,9.004723e-01,2.225789e-01,5.394809e-01,5.912871e-01
0.038129,2.515000e+01,-5.149622e+00,9.005110e-01,2.224921e-01,5.388397e-01,5.917856e-01
0.0381613,2.515000e+01,-5.149862e+00,9.005533e-01,2.226540e-01,5.379383e-01,5.932358e-01
0.0381935,2.515000e+01,-5.150107e+00,9.005955e-01,2.227365e-01,5.378040e-01,5.936322e-01
0.0382258,2.515000e+01,-5.150341e+00,9.006368e-01,2.228653e-01,5.383758e-01,5.933715e-01
0.0382581,2.515000e+01,-5.150537e+00,9.006711e-01,2.225235e-01,5.393025e-01,5.914659e-01
0.0382903,2.515000e+01,-5.150731e+00,9.007046e-01,2.225515e-01,5.394262e-01,5.914272e-01
0.0383226,2.515000e+01,-5.150934e+00,9.007406e-01,2.229236e-01,5.393825e-01,5.924872e-01
0.0383548,2.515000e+01,-5.151137e+00,9.007758e-01,2.230612e-01,5.395483e-01,5.926943e-01
0.0383871,2.515000e+01,-5.151345e+00,9.008119e-01,2.230812e-01,5.391613e-01,5.931963e-01
0.0384194,2.515000e+01,-5.151549e+00,9.008479e-01,2.231996e-01,5.393962e-01,5.932761e-01
0.0384516,2.515000e+01,-5.151753e+00,9.008831e-01,2.234732e-01,5.396679e-01,5.937281e-01
0.0384839,2.515000e+01,-5.151948e+00,9.009174e-01,2.233113e-01,5.394551e-01,5.935541e-01
